Date,Véhicule,Immatriculation,Type,Modèle,Conducteur,Départ,Arrivée,Zone Départ,Zone Arrivée,Distance (km),Durée Trajet,Durée Arrêts,Nombre Arrêts,Vitesse Moy (km/h),Vitesse Max (km/h),Carburant (L),Conso Moy (L/100km),Temps Ralenti (min),Excès Vitesse (nb),Freinages Brusques,Accélérations Brusques,Score Conduite
2025-12-27,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Ndèye Mbaye,07:50,08:34,Mbao,Almadies,138.05,0:44:00,0:26:00,1,188.25,239.29,13.96,10.115046960210679,27,2,1,0,60
2025-12-27,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Khadija Kane,13:13,14:54,Bargny,Keur Massar,59.08,1:41:00,0:22:00,1,35.1,45.44,10.79,18.2593189189953,19,0,0,0,78
2025-12-27,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Fatou Sall,11:12,12:10,SOCOCIM Rufisque,Plateau (Dakar),13.22,0:58:00,1:15:00,5,13.68,15.51,2.42,18.289200203376726,18,0,0,5,61
2025-12-27,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Khadija Kane,18:59,19:30,Pikine,Port de Dakar,78.05,0:31:00,0:30:00,2,151.06,193.98,13.14,16.829033214607122,6,2,0,0,86
2025-12-27,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Abdou Gueye,06:36,09:11,Grand Yoff,Yeumbeul,53.55,2:35:00,0:00:00,0,20.73,26.1,9.34,17.43976491993658,30,0,0,0,98
2025-12-27,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Abdou Gueye,09:09,09:24,Diamniadio,Keur Massar,84.01,0:15:00,0:54:00,3,336.04,461.81,24.88,29.61366413958425,14,0,4,0,88
2025-12-27,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Khadija Kane,08:27,10:27,Sébikotane,Almadies,127.88,2:00:00,1:05:00,5,63.94,82.93,37.9,29.64022611495893,28,0,0,0,75
2025-12-27,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Abdou Gueye,11:54,12:16,Guédiawaye,Port de Dakar,70.42,0:22:00,0:50:00,2,192.05,236.13,5.76,8.182959668958201,27,0,0,1,75
2025-12-27,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Aïssatou Ba,11:38,14:25,Keur Massar,Diamniadio,31.13,2:47:00,1:00:00,5,11.18,12.95,3.65,11.709679546572987,16,0,0,0,91
2025-12-27,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Ndèye Mbaye,12:06,14:36,Grand Yoff,Diamniadio,144.46,2:30:00,0:45:00,5,57.78,73.08,12.09,8.371835510524754,16,0,0,6,84
2025-12-27,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Cheikh Ndiaye,08:21,08:50,Port de Dakar,Bargny,147.96,0:29:00,1:45:00,5,306.12,345.72,14.13,9.549743951809571,24,4,7,0,100
2025-12-27,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Abdou Gueye,12:24,13:21,Plateau (Dakar),Thiaroye,47.71,0:57:00,0:09:00,1,50.22,66.89,3.95,8.269485187918537,10,0,0,0,91
2025-12-27,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Abdou Gueye,09:42,11:39,Almadies,Keur Massar,47.19,1:57:00,1:15:00,5,24.2,28.73,12.49,26.464499573415264,30,2,1,0,64
2025-12-27,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Alioune Seck,13:20,15:22,Almadies,Plateau (Dakar),95.95,2:02:00,0:28:00,4,47.19,62.37,29.73,30.985976520423165,13,0,0,0,76
2025-12-27,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Aminata Sy,06:43,07:49,Mbao,SOCOCIM Rufisque,107.42,1:06:00,0:00:00,0,97.65,128.01,21.15,19.68857057900661,26,0,0,0,77
2025-12-27,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Ibrahima Sarr,06:53,09:46,Yeumbeul,Pikine,148.68,2:53:00,0:54:00,2,51.57,62.39,23.56,15.84325274609561,11,0,3,0,84
2025-12-27,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Ibrahima Sarr,12:57,13:50,SOCOCIM Rufisque,Parcelles Assainies,68.88,0:53:00,0:18:00,1,77.98,108.23,12.68,18.406837501580696,23,3,0,0,68
2025-12-27,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Ousmane Fall,12:21,13:12,Diamniadio,Thiaroye,66.12,0:51:00,1:00:00,3,77.79,98.83,20.57,31.1045523294758,8,0,3,0,90
2025-12-27,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Aminata Sy,07:25,09:13,Port de Dakar,Almadies,114.93,1:48:00,1:30:00,5,63.85,77.28,29.48,25.65201482548579,29,0,0,0,97
2025-12-27,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Babacar Sow,17:02,19:22,Guédiawaye,Grand Yoff,6.17,2:20:00,0:00:00,0,2.64,3.35,1.65,26.697088794619436,16,0,0,6,99
2025-12-28,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Astou Diallo,06:33,09:31,Diamniadio,Parcelles Assainies,59.34,2:58:00,0:16:00,2,20.0,22.47,11.0,18.534996473600298,30,0,0,2,69
2025-12-28,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Moussa Diouf,17:34,18:01,Sébikotane,Port de Dakar,61.85,0:27:00,1:12:00,4,137.44,183.29,6.91,11.174024647621868,20,1,3,6,72
2025-12-28,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mariama Wade,08:45,09:39,Sébikotane,Thiaroye,6.7,0:54:00,0:25:00,5,7.44,9.96,0.68,10.1922560661298,7,0,0,0,95
2025-12-28,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Alioune Seck,14:41,17:07,Almadies,Grand Yoff,47.11,2:26:00,0:25:00,1,19.36,25.42,3.93,8.342618428821892,28,0,0,0,61
2025-12-28,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Alioune Seck,09:37,10:28,Pikine,SOCOCIM Rufisque,69.26,0:51:00,1:30:00,3,81.48,94.26,22.59,32.61426474639783,8,0,0,0,63
2025-12-28,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Ousmane Fall,06:22,07:25,Diamniadio,SOCOCIM Rufisque,26.48,1:03:00,0:42:00,3,25.22,29.58,8.13,30.687632806699874,27,0,0,6,83
2025-12-28,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Moussa Diouf,09:21,10:21,Plateau (Dakar),Guédiawaye,31.43,1:00:00,0:42:00,3,31.43,39.99,8.57,27.258389975946155,7,0,0,5,72
2025-12-28,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Alioune Seck,10:01,12:48,Almadies,Pikine,5.18,2:47:00,0:26:00,2,1.86,2.25,1.5,28.927307979787695,27,0,3,0,89
2025-12-28,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Babacar Sow,11:48,12:51,Port de Dakar,Grand Yoff,83.2,1:03:00,1:00:00,5,79.24,88.03,28.86,34.6903526899914,9,0,0,2,83
2025-12-28,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Mariama Wade,09:56,11:31,SOCOCIM Rufisque,Parcelles Assainies,8.63,1:35:00,1:50:00,5,5.45,7.24,0.95,10.99281812072848,20,0,6,1,87
2025-12-28,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Khadija Kane,07:38,08:16,Pikine,Keur Massar,106.21,0:38:00,0:51:00,3,167.7,193.71,9.37,8.818350391314418,15,3,0,0,72
2025-12-28,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Mariama Wade,11:50,13:09,Keur Massar,Thiaroye,12.01,1:19:00,1:52:00,4,9.12,11.36,1.27,10.592366435587513,11,4,0,6,91
2025-12-28,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Astou Diallo,12:28,12:51,Yeumbeul,Guédiawaye,23.34,0:23:00,2:25:00,5,60.89,77.43,2.64,11.292850442535467,9,2,3,0,72
2025-12-28,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Abdou Gueye,06:30,08:09,Diamniadio,Thiaroye,47.48,1:39:00,1:20:00,5,28.78,37.96,3.87,8.143095704082823,30,0,0,0,70
2025-12-28,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Ousmane Fall,18:08,18:48,Pikine,Thiaroye,92.61,0:40:00,0:15:00,3,138.92,181.97,18.16,19.612948151640822,9,0,0,3,86
2025-12-28,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Fatou Sall,18:41,20:04,Plateau (Dakar),Sébikotane,111.16,1:23:00,0:40:00,2,80.36,93.94,19.67,17.691450911247646,11,1,0,4,60
2025-12-28,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Khadija Kane,14:03,15:49,Keur Massar,Plateau (Dakar),63.11,1:46:00,0:51:00,3,35.72,44.54,5.2,8.246317562417879,14,2,3,0,68
2025-12-28,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Fatou Sall,16:05,18:33,Diamniadio,Pikine,21.25,2:28:00,2:10:00,5,8.61,11.44,6.69,31.462219004579232,15,3,0,3,62
2025-12-28,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Abdou Gueye,07:56,09:18,Keur Massar,Sébikotane,14.42,1:22:00,0:00:00,0,10.55,13.6,4.8,33.29007352221761,15,0,0,0,80
2025-12-28,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Ibrahima Sarr,06:15,08:34,Grand Yoff,Plateau (Dakar),132.85,2:19:00,1:52:00,4,57.35,75.95,25.79,19.413604426547874,25,4,0,0,100
2025-12-28,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Ndèye Mbaye,10:46,11:17,Diamniadio,Pikine,49.72,0:31:00,0:00:00,0,96.23,123.7,8.44,16.9780549250973,15,0,5,5,75
2025-12-28,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Fatou Sall,09:15,11:32,Almadies,Sébikotane,101.55,2:17:00,1:18:00,3,44.47,49.55,12.16,11.979100550735824,15,0,7,6,86
2025-12-28,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Ibrahima Sarr,14:34,15:16,Almadies,Bargny,99.6,0:42:00,2:15:00,5,142.29,184.34,8.25,8.283359956457138,24,0,0,0,71
2025-12-28,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Cheikh Ndiaye,17:27,18:12,Diamniadio,Grand Yoff,9.39,0:45:00,0:00:00,0,12.52,15.69,0.96,10.170872480302142,5,0,0,0,83
2025-12-28,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Mariama Wade,15:46,18:11,Diamniadio,Pikine,28.25,2:25:00,1:30:00,5,11.69,14.78,3.18,11.26452922761143,18,2,5,2,60
2025-12-28,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Ndèye Mbaye,10:39,11:14,Sébikotane,Pikine,75.95,0:35:00,2:20:00,5,130.2,143.42,6.89,9.071183862539412,30,4,6,0,94
2025-12-28,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Ibrahima Sarr,08:59,09:53,Plateau (Dakar),Keur Massar,10.31,0:54:00,1:48:00,4,11.46,14.2,3.19,30.93802031051808,28,0,7,0,85
2025-12-28,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Cheikh Ndiaye,17:01,18:29,Grand Yoff,Parcelles Assainies,26.49,1:28:00,0:00:00,0,18.06,23.24,7.5,28.32164103086839,20,5,0,4,86
2025-12-28,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Astou Diallo,15:34,17:50,Grand Yoff,Pikine,77.72,2:16:00,0:42:00,2,34.29,45.91,25.7,33.0645088923885,22,0,0,0,85
2025-12-28,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Mariama Wade,09:40,12:25,Keur Massar,Plateau (Dakar),106.6,2:45:00,0:38:00,2,38.76,45.43,33.2,31.14351502551738,27,0,1,0,97
2025-12-28,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Cheikh Ndiaye,06:00,07:08,Parcelles Assainies,Bargny,85.78,1:08:00,1:00:00,5,75.69,87.68,25.01,29.153798375203912,5,0,7,0,64
2025-12-28,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Cheikh Ndiaye,11:48,13:15,Grand Yoff,Almadies,124.18,1:27:00,1:30:00,5,85.64,101.73,35.73,28.77530965696218,15,3,8,3,99
2025-12-29,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Aïssatou Ba,17:55,18:39,Almadies,Pikine,116.26,0:44:00,0:00:00,0,158.54,175.54,21.62,18.594984711729932,25,1,0,0,60
2025-12-29,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Mariama Wade,08:50,09:46,Pikine,Almadies,76.2,0:56:00,0:00:00,0,81.64,96.21,11.5,15.08787960602891,13,0,5,0,73
2025-12-29,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Cheikh Ndiaye,16:48,17:34,Keur Massar,Grand Yoff,43.23,0:46:00,0:20:00,4,56.39,72.27,3.66,8.45501319144601,22,0,0,5,88
2025-12-29,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Ndèye Mbaye,09:22,10:37,SOCOCIM Rufisque,Mbao,129.05,1:15:00,0:55:00,5,103.24,130.28,12.71,9.846704596599361,23,0,0,0,87
2025-12-29,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Fatou Sall,09:30,10:07,Plateau (Dakar),Guédiawaye,32.58,0:37:00,0:06:00,1,52.83,70.74,3.79,11.628109135932627,28,5,0,0,66
2025-12-29,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Aminata Sy,09:16,10:04,Sébikotane,Parcelles Assainies,67.69,0:48:00,0:22:00,2,84.61,98.01,6.35,9.3801114113495,8,0,3,2,83
2025-12-29,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mariama Wade,13:11,14:50,Grand Yoff,Yeumbeul,42.27,1:39:00,0:50:00,5,25.62,29.69,4.82,11.392435991852773,18,4,0,2,83
2025-12-29,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Cheikh Ndiaye,14:37,17:07,Plateau (Dakar),Grand Yoff,40.74,2:30:00,1:40:00,5,16.3,21.0,12.86,31.563457287541574,5,2,0,0,97
2025-12-29,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Mamadou Diop,08:56,09:48,Yeumbeul,Plateau (Dakar),140.48,0:52:00,0:52:00,4,162.09,205.75,44.11,31.39784075975397,26,0,1,0,62
2025-12-29,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Alioune Seck,06:07,06:42,Thiaroye,Grand Yoff,126.78,0:35:00,0:26:00,2,217.34,289.85,35.47,27.974738489219554,14,0,0,1,98
2025-12-29,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Babacar Sow,14:54,17:25,Mbao,Guédiawaye,51.78,2:31:00,1:24:00,3,20.57,25.75,15.35,29.637981750825553,12,0,0,5,80
2025-12-29,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Alioune Seck,18:08,20:25,Almadies,Yeumbeul,89.89,2:17:00,1:24:00,3,39.37,53.04,26.88,29.90770516834231,30,5,0,5,99
2025-12-29,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Alioune Seck,09:16,10:21,Plateau (Dakar),Thiaroye,148.22,1:05:00,0:00:00,0,136.82,153.32,45.74,30.859886081615578,10,0,0,1,64
2025-12-29,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Astou Diallo,15:15,17:01,Parcelles Assainies,Pikine,121.1,1:46:00,0:48:00,2,68.55,94.6,30.47,25.164420718773247,26,0,3,0,70
2025-12-29,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Khadija Kane,06:36,07:37,SOCOCIM Rufisque,Yeumbeul,116.02,1:01:00,0:26:00,2,114.12,137.22,20.58,17.735455734619208,5,5,0,0,100
2025-12-29,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Ndèye Mbaye,07:30,10:10,Pikine,Parcelles Assainies,41.91,2:40:00,0:44:00,2,15.72,21.77,11.0,26.25051472253848,30,0,7,5,69
2025-12-29,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Cheikh Ndiaye,07:26,09:44,Parcelles Assainies,Grand Yoff,114.92,2:18:00,1:12:00,4,49.97,62.37,33.17,28.860461922555466,19,0,0,0,87
2025-12-29,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Cheikh Ndiaye,15:37,17:52,Guédiawaye,Mbao,136.21,2:15:00,0:25:00,1,60.54,72.53,36.39,26.715730918498753,9,0,0,4,98
2025-12-29,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Mamadou Diop,08:28,08:55,Bargny,Port de Dakar,86.12,0:27:00,0:44:00,4,191.38,247.15,24.79,28.78451091335291,14,0,7,0,99
2025-12-29,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Abdou Gueye,08:57,11:45,Keur Massar,Diamniadio,39.2,2:48:00,0:52:00,2,14.0,16.97,10.29,26.240800679140442,29,0,0,0,94
2025-12-29,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Khadija Kane,16:13,17:45,Diamniadio,Guédiawaye,136.48,1:32:00,1:35:00,5,89.01,104.61,44.13,32.33511334554966,11,0,0,0,86
2025-12-29,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Babacar Sow,06:07,09:05,Guédiawaye,Port de Dakar,68.71,2:58:00,0:00:00,0,23.16,32.0,22.08,32.13844119798831,26,2,0,0,82
2025-12-29,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Astou Diallo,07:32,09:48,Bargny,Plateau (Dakar),21.87,2:16:00,0:48:00,2,9.65,11.82,4.07,18.628621421887594,15,0,2,0,97
2025-12-29,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Ousmane Fall,08:59,09:44,Keur Massar,Plateau (Dakar),89.83,0:45:00,1:28:00,4,119.77,136.09,17.63,19.623138221316985,27,0,7,0,92
2025-12-29,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Cheikh Ndiaye,13:31,15:44,Plateau (Dakar),SOCOCIM Rufisque,119.53,2:13:00,0:36:00,2,53.92,72.18,21.94,18.355977635967328,21,0,3,0,90
2025-12-29,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Fatou Sall,14:22,17:03,Thiaroye,Sébikotane,7.69,2:41:00,0:25:00,1,2.87,3.26,0.92,11.914816781227248,20,0,0,0,92
2025-12-29,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Abdou Gueye,06:27,07:51,Parcelles Assainies,Yeumbeul,14.96,1:24:00,0:11:00,1,10.69,12.68,1.29,8.613484127299026,19,0,0,0,80
2025-12-29,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Abdou Gueye,10:46,11:45,Thiaroye,Yeumbeul,17.08,0:59:00,0:07:00,1,17.37,19.76,2.01,11.751490632403266,11,0,0,0,81
2025-12-29,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Aïssatou Ba,08:34,11:20,Port de Dakar,Guédiawaye,134.45,2:46:00,1:40:00,5,48.6,53.89,15.41,11.45791970506662,26,0,0,0,85
2025-12-29,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Fatou Sall,12:48,13:53,Thiaroye,Sébikotane,69.47,1:05:00,0:30:00,3,64.13,70.78,7.91,11.390924840789582,23,2,0,0,98
2025-12-29,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Astou Diallo,13:02,15:44,Sébikotane,Plateau (Dakar),58.79,2:42:00,1:12:00,3,21.77,27.42,20.48,34.83674999935953,30,0,0,2,85
2025-12-29,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Aminata Sy,07:42,08:51,Bargny,Diamniadio,16.13,1:09:00,0:00:00,0,14.03,18.24,2.51,15.588316996787498,29,0,3,0,83
2025-12-29,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Babacar Sow,15:23,17:22,Guédiawaye,Sébikotane,111.34,1:59:00,0:30:00,5,56.14,66.25,21.56,19.368426082501436,13,2,7,6,89
2025-12-29,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Aïssatou Ba,09:48,10:24,Plateau (Dakar),Thiaroye,28.59,0:36:00,1:00:00,5,47.65,60.14,5.46,19.093288416211987,10,0,0,0,98
2025-12-30,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Moussa Diouf,15:11,17:32,Diamniadio,Guédiawaye,106.93,2:21:00,0:20:00,1,45.5,51.45,18.34,17.1486146769636,29,0,5,0,65
2025-12-30,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Aïssatou Ba,18:36,20:40,Guédiawaye,SOCOCIM Rufisque,131.89,2:04:00,0:00:00,0,63.82,83.33,23.47,17.79511033957422,9,0,0,0,68
2025-12-30,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Fatou Sall,14:37,14:59,Port de Dakar,SOCOCIM Rufisque,23.82,0:22:00,0:00:00,0,64.96,90.41,2.52,10.596957370697087,23,0,2,2,71
2025-12-30,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Ousmane Fall,12:41,14:21,Port de Dakar,Plateau (Dakar),108.51,1:40:00,0:48:00,2,65.11,88.56,9.4,8.661784084514407,11,0,0,1,92
2025-12-30,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Fatou Sall,12:23,13:19,Mbao,Almadies,102.61,0:56:00,0:32:00,4,109.94,131.17,9.57,9.328606441340524,16,5,5,0,88
2025-12-30,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Moussa Diouf,15:13,15:37,Sébikotane,Mbao,66.74,0:24:00,0:18:00,2,166.85,227.23,7.75,11.612767108436525,17,0,0,0,95
2025-12-30,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Moussa Diouf,06:33,07:23,Yeumbeul,Almadies,20.57,0:50:00,1:15:00,5,24.68,30.31,6.78,32.97530841722557,7,0,7,0,79
2025-12-30,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Fatou Sall,12:20,15:17,Plateau (Dakar),Grand Yoff,26.11,2:57:00,0:00:00,0,8.85,10.61,6.68,25.56788398525044,27,0,2,0,78
2025-12-30,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Abdou Gueye,06:15,08:23,Diamniadio,SOCOCIM Rufisque,84.95,2:08:00,1:00:00,5,39.82,50.72,24.9,29.311745052130185,26,4,2,3,93
2025-12-30,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Alioune Seck,18:54,20:12,Yeumbeul,Pikine,72.38,1:18:00,1:45:00,5,55.68,67.55,18.69,25.826072239457655,14,0,0,3,73
2025-12-30,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Mariama Wade,13:19,14:25,Parcelles Assainies,Yeumbeul,34.86,1:06:00,0:20:00,1,31.69,39.53,11.88,34.08867768209715,24,0,0,0,75
2025-12-30,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Cheikh Ndiaye,07:05,07:37,Mbao,Guédiawaye,141.77,0:32:00,0:17:00,1,265.82,310.64,44.86,31.6405599857655,13,0,0,4,67
2025-12-30,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Fatou Sall,12:25,13:08,Parcelles Assainies,Bargny,62.45,0:43:00,1:24:00,3,87.14,112.67,15.87,25.41261701717553,7,0,3,0,65
2025-12-30,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Ndèye Mbaye,16:51,17:16,SOCOCIM Rufisque,Mbao,65.07,0:25:00,0:20:00,1,156.17,193.99,7.29,11.200377159514787,19,0,3,5,80
2025-12-30,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Fatou Sall,15:23,17:59,Guédiawaye,Port de Dakar,43.61,2:36:00,0:30:00,2,16.77,21.05,6.64,15.231984686001194,17,1,0,2,61
2025-12-30,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Alioune Seck,10:22,12:39,Yeumbeul,Thiaroye,70.74,2:17:00,0:18:00,2,30.98,34.21,12.33,17.432432758501385,19,0,0,0,69
2025-12-30,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Alioune Seck,07:18,08:48,Yeumbeul,Parcelles Assainies,124.08,1:30:00,0:50:00,5,82.72,111.58,35.83,28.875804249815317,25,2,0,5,83
2025-12-30,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Ousmane Fall,06:06,06:22,Port de Dakar,Almadies,60.46,0:16:00,1:00:00,2,226.72,315.28,18.86,31.19795435748768,20,0,0,0,81
2025-12-30,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Mamadou Diop,12:18,12:37,Guédiawaye,Plateau (Dakar),13.33,0:19:00,0:35:00,5,42.09,48.91,4.31,32.333924955731675,22,0,0,0,80
2025-12-30,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Ousmane Fall,11:34,13:43,Sébikotane,Thiaroye,47.04,2:09:00,0:16:00,1,21.88,25.07,15.96,33.9195315928631,16,2,0,0,88
2025-12-30,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Mamadou Diop,07:05,08:43,Parcelles Assainies,Guédiawaye,81.73,1:38:00,0:00:00,0,50.04,65.03,8.65,10.5860087525071,5,0,8,2,79
2025-12-30,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Mamadou Diop,14:05,14:51,Port de Dakar,Yeumbeul,128.5,0:46:00,0:36:00,2,167.61,213.12,14.95,11.634560074244604,17,0,0,2,77
2025-12-30,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Ndèye Mbaye,12:00,14:34,Yeumbeul,Keur Massar,76.17,2:34:00,1:20:00,5,29.68,32.84,6.71,8.815355185966276,6,0,3,6,82
2025-12-30,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Ousmane Fall,07:20,09:56,Thiaroye,Parcelles Assainies,18.97,2:36:00,0:25:00,5,7.3,9.39,6.33,33.35342023910905,15,0,0,0,91
2025-12-30,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Cheikh Ndiaye,10:56,13:54,Keur Massar,Parcelles Assainies,73.4,2:58:00,1:12:00,4,24.74,30.05,20.72,28.229292707256906,21,5,4,0,84
2025-12-30,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Alioune Seck,16:02,17:34,Guédiawaye,Plateau (Dakar),21.44,1:32:00,1:00:00,4,13.98,16.46,6.7,31.22860808176073,5,5,1,0,95
2025-12-30,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Mariama Wade,17:26,19:19,Parcelles Assainies,Mbao,103.52,1:53:00,0:18:00,3,54.97,61.38,34.87,33.679968614247976,18,0,0,1,60
2025-12-30,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Babacar Sow,06:25,06:43,Almadies,Sébikotane,18.48,0:18:00,0:10:00,2,61.6,83.89,3.21,17.386847647791246,13,3,0,2,97
2025-12-30,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Astou Diallo,07:11,09:46,Keur Massar,Sébikotane,140.11,2:35:00,0:13:00,1,54.24,69.64,23.75,16.9480917476024,24,0,7,0,98
2025-12-30,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Aïssatou Ba,18:50,19:10,Bargny,Plateau (Dakar),135.63,0:20:00,0:00:00,0,406.89,476.25,25.77,19.00328801123012,20,0,0,0,97
